VOUCHER_DATE,VOUCHER_NO,VOUCHER_CODE,AC_CODE,SUB_CODE,PARTICULARS,CURRENCY_CODE,AMOUNT,CONVERSION_RATE,NRS_AMOUNT,TRANSACTION_TYPE,COST_REVENUE_CODE,INVOICE_NO,VOU_PERIOD,AGAINST_AC_CODE,AGAINST_SUB_CODE,CHEQUE_NO,SERIAL_NO,FISCAL_YEAR,AC_NAME,NEPSE_CUSTOMER_CODE
04-AUG-16,7374-02608,JVR,4010000000058,"",outward clearing charge on 04-08-2016,NRS,,,30,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
04-AUG-16,7374-02608,JVR,1030201000011,"",outward clearing charge on 04-08-2016,NRS,,,30,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
04-AUG-16,7374-02609,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 04-08-2016,NRS,,,2500,DR,"","","","","","","",2073/2074,BANK CHARGE,""
04-AUG-16,7374-02609,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 04-08-2016,NRS,,,2500,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
31-JUL-16,7374-01835,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE,NRS,,,4400,DR,"","","","","","","",2073/2074,BANK CHARGE,""
31-JUL-16,7374-01835,JVR,4010000000058,"",outward clearing charge of 31-07-2016,NRS,,,30,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
31-JUL-16,7374-01835,JVR,1030201000011,"",outward clearing charge of 31-07-2016,NRS,,,30,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
31-JUL-16,7374-01835,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE,NRS,,,4400,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
31-JUL-16,7374-01836,JVR,204010000001,"",Being Cash paid to Nepse(201607263656542-201607263668115)SETTLEMENT ID : 1211002016165,NRS,,,45233539.32,DR,"","","","","",2016165,"",2073/2074,NEPSE PURCHASE,""
31-JUL-16,7374-01836,JVR,1030201000011,"",Being Cash paid to Nepse(201607263656542-201607263668115)SETTLEMENT ID : 1211002016165,NRS,,,45233539.32,CR,"","","","","",2016165,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
01-AUG-16,7374-01866,JVR,20406,"",Jaya Furnitures,NRS,,,478.75,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
01-AUG-16,7374-01866,JVR,1010101,"",BEING CHEQUE ISSUED TO JAYA FURNITURES FOR PURCHASEING  THREE OFFICE TABLES,NRS,,,36018.75,DR,"","","","","",1643101,"",2073/2074,FURNITURE & FIXTURE,""
01-AUG-16,7374-01866,JVR,103020100001,"",Jaya Furnitures,NRS,,,35540,CR,"","","","","","","",2073/2074,CIVIL BANK LTD -CURRENT,""
*********
04-AUG-16,7374-02614,JVR,204010000001,"",Being Cash paid to Nepse(201608013697419-201608013704751)SETTLEMENT ID : 1211002016169,NRS,,,42402007.91,DR,"","","","","",2016169,"",2073/2074,NEPSE PURCHASE,""
04-AUG-16,7374-02614,JVR,1030201000011,"",Being Cash paid to Nepse(201608013697419-201608013704751)SETTLEMENT ID : 1211002016169,NRS,,,42402007.91,CR,"","","","","",2016169,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
05-AUG-16,7374-02626,JVR,204010000001,"",Being Cash paid to Nepse(201608023704868-201608023711679)SETTLEMENT ID 1211002016170,NRS,,,50452874.9946,DR,"","","","","",2016170,"",2073/2074,NEPSE PURCHASE,""
05-AUG-16,7374-02626,JVR,1030201000011,"",Being Cash paid to Nepse(201608023704868-201608023711679)SETTLEMENT ID 1211002016170,NRS,,,50452874.9946,CR,"","","","","",2016170,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
26-JUL-16,7374-00947,JVR,10301-8958,"","share pledge charge of kbl 6531 kitta from UFL, 01/15",NRS,,,50,DR,"","","","","",cash,"",2073/2074,MADHAB PRASAD NIROULA,MN147697
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to GBIME Capital of Dipak Lama Titung 3@25,NRS,,,75,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to GBIME Capital of Prapti Dhakal 2@25,NRS,,,50,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to ACE Capital of Radhika Khatiwoda,NRS,,,25,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to NIBL Capital 14@25,NRS,,,350,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to CZBIL,NRS,,,25,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to NIBL Capital 6@25,NRS,,,150,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to siddhartha capital of Prakash Babu KC,NRS,,,25,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to NIBL Capital of Kuber Thapa,NRS,,,50,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge padid to NMB Capital,NRS,,,25,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to NICA 4@25,NRS,,,100,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to NICA 1@25,NRS,,,25,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,303001,"",dis charge paid to Siddhartha Capital of Pawan kumar saraff,NRS,,,75,DR,"","","","","",cash,"",2073/2074,DP FEE,""
26-JUL-16,7374-00947,JVR,4010000000035,"","milk tea 6@30, coffee 3@50 for sir client, 02/22",NRS,,,330,DR,"","","","","",cash,"",2073/2074,GUEST REFRESHMENT & TEA EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000035,"",milk tea 2@30,NRS,,,60,DR,"","","","","",cash,"",2073/2074,GUEST REFRESHMENT & TEA EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000035,"",milk tea 5@30 for office staff,NRS,,,150,DR,"","","","","",cash,"",2073/2074,GUEST REFRESHMENT & TEA EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000033,"","Harpinc, lyzol, sprya bring 02/17",NRS,,,530,DR,"","","","","",cash,"",2073/2074,OFFICE CLEANING EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000033,"","Jambo Plastic, Larj Plastic bring 02/20",NRS,,,410,DR,"","","","","",cash,"",2073/2074,OFFICE CLEANING EXPENSES,""
26-JUL-16,7374-00947,JVR,103020200002,"",sundry expenses,NRS,,,9990,CR,"","","","","",cash,"",2073/2074,PETTY CASH (USHA ),""
26-JUL-16,7374-00947,JVR,401000000006,"",fuel for Ramesh Sir month of Jestha 10@99,NRS,,,990,DR,"","","","","",cash,"",2073/2074,FUEL EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000047,"",sugar birng 2/3,NRS,,,375,DR,"","","","","",cash,"",2073/2074,PANTRY EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000047,"","glass 5@60, tea 1/2 g 02/13",NRS,,,490,DR,"","","","","",cash,"",2073/2074,PANTRY EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000028,"",telephone set bring for Bijaya uses 02/01,NRS,,,350,DR,"","","","","",cash,"",2073/2074,OTHER OFFICE EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000028,"",paid to CDS for BO-ID correction charge 02/07,NRS,,,100,DR,"","","","","",cash,"",2073/2074,OTHER OFFICE EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000028,"","water bottel bring for office, 2073-01-22",NRS,,,230,DR,"","","","","",cash,"",2073/2074,OTHER OFFICE EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000028,"",HP pendrive bring for Yubaraj 01/31,NRS,,,600,DR,"","","","","",cash,"",2073/2074,OTHER OFFICE EXPENSES,""
26-JUL-16,7374-00947,JVR,4010000000057,"",recharge card for office sms,NRS,,,1000,DR,"","","","","",cash,"",2073/2074,OFFICE SMS,""
26-JUL-16,7374-00947,JVR,4010000000056,"",bike parking charge of Ramesh Sir month of Jestha,NRS,,,400,DR,"","","","","",cash,"",2073/2074,Vehicle Parking Expenses,""
26-JUL-16,7374-00947,JVR,4010000000055,"",Canon & HP tonner reffiling 02/09,NRS,,,1000,DR,"","","","","",cash,"",2073/2074,Printer Refill,""
26-JUL-16,7374-00947,JVR,4010000000055,"",brother printer reffiling & reparing 02/09,NRS,,,1000,DR,"","","","","",cash,"",2073/2074,Printer Refill,""
26-JUL-16,7374-00947,JVR,4010000000055,"",epson printer reffiling & repating 02/13,NRS,,,650,DR,"","","","","",cash,"",2073/2074,Printer Refill,""
26-JUL-16,7374-00947,JVR,4010000000055,"",hand stamp reffiling 2@150 01/14,NRS,,,300,DR,"","","","","",cash,"",2073/2074,Printer Refill,""
*********
05-AUG-16,7374-02689,JVR,4010000000058,"",outward clearing charge on 05-08-2016,NRS,,,460,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
05-AUG-16,7374-02689,JVR,1030201000011,"",outward clearing charge on 05-08-2016,NRS,,,460,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
17-JUL-16,7374-00996,JVR,1030510,"",Reversal entry for the purchase of (PIC1) of MMDBL 4000 kitta @ 1313 of txn. no. 201607133593754 on 2073-03-29,NRS,,,5252000,CR,"","","","","",2016154,"",2073/2074,Commission Settlement A/c,""
17-JUL-16,7374-00996,JVR,1030510,"",Reversal entry for the sales of YAM LAL RIJA of MMDBL 4000 kitta @ 1313 of txn. no. 201607133593754 on 2073-03-29,NRS,,,5252000,DR,"","","","","",2016154,"",2073/2074,Commission Settlement A/c,""
17-JUL-16,7374-00996,JVR,10301-01,"",Reversal entry for the sales of YAM LAL RIJA of MMDBL 4000 kitta @ 1313 of txn. no. 201607133593754 on 2073-03-29,NRS,,,5252000,CR,"","","","","",2016154,"",2073/2074,NEPSE SALES,""
17-JUL-16,7374-00996,JVR,204010000001,"",Reversal entry for the purchase of (PIC1) of MMDBL 4000 kitta @ 1313 of txn. no. 201607133593754 on 2073-03-29,NRS,,,5252000,DR,"","","","","",2016154,"",2073/2074,NEPSE PURCHASE,""
*********
18-JUL-16,7374-01004,JVR,1030510,"",Reversal entry for the purchase of (PIC1) of AHPC 24000 kitta @ 423 of txn. no. 201607143599835 on 2073-03-30,NRS,,,10152000,CR,"","","","","",2016155,"",2073/2074,Commission Settlement A/c,""
18-JUL-16,7374-01004,JVR,1030510,"",Reversal entry for the sales of YAM LAL RIJAL of AHPC 24000 kitta @ 423 of txn. no. 201607143599835 on 2073-03-30,NRS,,,10152000,DR,"","","","","",2016155,"",2073/2074,Commission Settlement A/c,""
18-JUL-16,7374-01004,JVR,10301-01,"",Reversal entry for the sales of YAM LAL RIJAL of AHPC 24000 kitta @ 423 of txn. no. 201607143599835 on 2073-03-30,NRS,,,10152000,CR,"","","","","",2016155,"",2073/2074,NEPSE SALES,""
18-JUL-16,7374-01004,JVR,204010000001,"",Reversal entry for the purchase of (PIC1) of AHPC 24000 kitta @ 423 of txn. no. 201607143599835 on 2073-03-30,NRS,,,10152000,DR,"","","","","",2016155,"",2073/2074,NEPSE PURCHASE,""
*********
05-AUG-16,7374-02703,JVR,10301-6194,"",Chq deposited of REWANTA KUMAR DAHAL,NRS,,,4842418,CR,"","","","","","","",2073/2074,REWANTA KUMAR DAHAL,RD187573
05-AUG-16,7374-02703,JVR,103020100007,"",Chq deposited of REWANTA KUMAR DAHAL,NRS,,,4842418,DR,"","","","","","","",2073/2074,SUPREME DEV.BANK LTD,""
*********
17-JUL-16,7374-00153,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 17-07-2016,NRS,,,500,DR,"","","","","","","",2073/2074,BANK CHARGE,""
17-JUL-16,7374-00153,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 17-07-2016,NRS,,,500,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
02-AUG-16,7374-02002,JVR,204010000001,"",Being Cash paid to Nepse(201607283679106-201607283689186)SETTLEMENT ID : 1211002016167,NRS,,,43993043.1924,DR,"","","","","",2016167,"",2073/2074,NEPSE PURCHASE,""
02-AUG-16,7374-02002,JVR,1030201000011,"",Being Cash paid to Nepse(201607283679106-201607283689186)SETTLEMENT ID : 1211002016167,NRS,,,43993043.1924,CR,"","","","","",2016167,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
01-AUG-16,7374-02003,JVR,204010000001,"",Being Cash paid to Nepse(201607273668230-201607273679013)SETTLEMENT ID : 1211002016166,NRS,,,51607621.25,DR,"","","","","",2016166,"",2073/2074,NEPSE PURCHASE,""
01-AUG-16,7374-02003,JVR,1030201000011,"",Being Cash paid to Nepse(201607273668230-201607273679013)SETTLEMENT ID : 1211002016166,NRS,,,51607621.25,CR,"","","","","",2016166,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
01-AUG-16,7374-02005,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:8360000007,NRS,,,10000000,DR,"","","","","",8360000007,"",2073/2074,Cheque Purchase,""
01-AUG-16,7374-02005,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:54600000011,NRS,,,20000000,DR,"","","","","",54600000011,"",2073/2074,Cheque Purchase,""
01-AUG-16,7374-02005,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:8660000013,NRS,,,1200000,DR,"","","","","",8660000013,"",2073/2074,Cheque Purchase,""
01-AUG-16,7374-02005,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:1760000002,NRS,,,5000000,DR,"","","","","",1760000002,"",2073/2074,Cheque Purchase,""
01-AUG-16,7374-02005,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:8360000007,NRS,,,10000000,CR,"","","","","",8360000007,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
01-AUG-16,7374-02005,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:54600000011,NRS,,,20000000,CR,"","","","","",54600000011,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
01-AUG-16,7374-02005,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:8660000013,NRS,,,1200000,CR,"","","","","",8660000013,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
01-AUG-16,7374-02005,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:1760000002,NRS,,,5000000,CR,"","","","","",1760000002,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
01-AUG-16,7374-02007,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE ON 01-08-2016,NRS,,,3100,DR,"","","","","","","",2073/2074,BANK CHARGE,""
01-AUG-16,7374-02007,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE ON 01-08-2016,NRS,,,3100,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
01-AUG-16,7374-02008,JVR,4010000000058,"",outward clearing charge ON 01-08-2016,NRS,,,520,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
01-AUG-16,7374-02008,JVR,1030201000011,"",outward clearing charge ON 01-08-2016,NRS,,,520,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
07-AUG-16,7374-02773,JVR,204010000001,"",Being Cash paid to Nepse(201608033711766-201608033717862)SETTLEMENT ID : 1211002016171,NRS,,,37034672.9601,DR,"","","","","",2016171,"",2073/2074,NEPSE PURCHASE,""
07-AUG-16,7374-02773,JVR,1030201000011,"",Being Cash paid to Nepse(201608033711766-201608033717862)SETTLEMENT ID : 1211002016171,NRS,,,37034672.9601,CR,"","","","","",2016171,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
05-AUG-16,7374-02830,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 05-08-2016,NRS,,,2800,DR,"","","","","","","",2073/2074,BANK CHARGE,""
05-AUG-16,7374-02830,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 05-08-2016,NRS,,,2800,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
07-AUG-16,7374-02844,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 07-08-2016,NRS,,,2400,DR,"","","","","","","",2073/2074,BANK CHARGE,""
07-AUG-16,7374-02844,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 07-08-2016,NRS,,,2400,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
07-AUG-16,7374-02846,JVR,4010000000058,"",outward clearing charge on 07-08-2016,NRS,,,390,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
07-AUG-16,7374-02846,JVR,1030201000011,"",outward clearing charge on 07-08-2016,NRS,,,390,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
19-JUL-16,7374-00333,JVR,4010000000033,"",paid for dhana tamang for the month of ashar,NRS,,,3000,DR,"","","","","",1643079,"",2073/2074,OFFICE CLEANING EXPENSES,""
19-JUL-16,7374-00333,JVR,401000000004,"",paid for NCELL  of corporate @299,NRS,,,2400,DR,"","","","","",1643079,"",2073/2074,TELEPHONE EXPENSES,""
19-JUL-16,7374-00333,JVR,103020100001,"","for the month of Bhadra-Ashar2072/73,paid for staff lunch,paid for NCELL  of corporate @299,paid for dhana tamang for the month of ashar",NRS,,,19331,CR,"","","","","",1643079,"",2073/2074,CIVIL BANK LTD -CURRENT,""
19-JUL-16,7374-00333,JVR,4010000000047,"",paid for staff lunch,NRS,,,5000,DR,"","","","","",1643079,"",2073/2074,PANTRY EXPENSES,""
19-JUL-16,7374-00333,JVR,4010000000047,"",paid for staff lunch,NRS,,,4931,DR,"","","","","",1643079,"",2073/2074,PANTRY EXPENSES,""
19-JUL-16,7374-00333,JVR,4010000000056,"",for the month of Bhadra-Ashar2072/73,NRS,,,4000,DR,"","","","","",1643079,"",2073/2074,Vehicle Parking Expenses,""
*********
20-JUL-16,7374-00371,JVR,10301-2349,"",trf.for due settlement,NRS,,,150197.88,CR,"","","","","",trf.,"",2073/2074,RUPESH SHRESTHA,""
20-JUL-16,7374-00371,JVR,10301-6594,"",trf.for due settlement,NRS,,,150197.88,DR,"","","","","",trf.,"",2073/2074,BAL RAM DAHAL,BD014612
20-JUL-16,7374-00371,JVR,10301-6594,"",trf.for due settlement,NRS,,,46516.5,DR,"","","","","",trf.,"",2073/2074,BAL RAM DAHAL,BD014612
20-JUL-16,7374-00371,JVR,10301-6594,"",trf.for due settlement,NRS,,,111025.87,DR,"","","","","",trf.,"",2073/2074,BAL RAM DAHAL,BD014612
20-JUL-16,7374-00371,JVR,10301-5645,"",trf.for due settlement,NRS,,,46516.5,CR,"","","","","",trf.,"",2073/2074,RASHMI BARAL,RASHIMI
20-JUL-16,7374-00371,JVR,10301-5501,"",trf.for due settlement,NRS,,,111025.87,CR,"","","","","",trf.,"",2073/2074,UMESH RAJ POUDEL,URP50
*********
18-JUL-16,7374-00367,JVR,4010000000058,"",outward clearing charge of  2016-07-18,NRS,,,270,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
18-JUL-16,7374-00367,JVR,1030201000011,"",outward clearing charge of  2016-07-18,NRS,,,270,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
18-JUL-16,7374-00368,JVR,4010000000039,"",EXPRESS CHQ PRESEMENT FEE on 18-07-2016,NRS,,,1500,DR,"","","","","","","",2073/2074,BANK CHARGE,""
18-JUL-16,7374-00368,JVR,1030201000011,"",EXPRESS CHQ PRESEMENT FEE on 18-07-2016,NRS,,,1500,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
18-JUL-16,7374-00369,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942577,NRS,,,5000000,DR,"","","","","",KBL 4942577,"",2073/2074,Cheque Purchase,""
18-JUL-16,7374-00369,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942579,NRS,,,13300000,DR,"","","","","",KBL 4942579,"",2073/2074,Cheque Purchase,""
18-JUL-16,7374-00369,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:6112822,NRS,,,1300000,DR,"","","","","",NICA 6112822,"",2073/2074,Cheque Purchase,""
18-JUL-16,7374-00369,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:4942582,NRS,,,1200000,DR,"","","","","",KBL 4942582,"",2073/2074,Cheque Purchase,""
18-JUL-16,7374-00369,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942577,NRS,,,5000000,CR,"","","","","",KBL 4942577,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-00369,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942579,NRS,,,13300000,CR,"","","","","",KBL 4942579,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-00369,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:6112822,NRS,,,1300000,CR,"","","","","",NICA 6112822,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
18-JUL-16,7374-00369,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:4942582,NRS,,,1200000,CR,"","","","","",KBL 4942582,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-01262,JVR,4010000000058,"",outward clearing charge on 25-07-2016,NRS,,,570,DR,"","","","","","","",2073/2074,CHEQUE CLEARING CHARGE,""
25-JUL-16,7374-01262,JVR,1030201000011,"",outward clearing charge on 25-07-2016,NRS,,,570,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-01263,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:836000007,NRS,,,10000000,DR,"","","","","",836000007,"",2073/2074,Cheque Purchase,""
25-JUL-16,7374-01263,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:49842576,NRS,,,2000000,DR,"","","","","",49842576,"",2073/2074,Cheque Purchase,""
25-JUL-16,7374-01263,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:5460000011,NRS,,,20000000,DR,"","","","","",5460000011,"",2073/2074,Cheque Purchase,""
25-JUL-16,7374-01263,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:2460000012,NRS,,,4000000,DR,"","","","","",2460000012,"",2073/2074,Cheque Purchase,""
25-JUL-16,7374-01263,JVR,20419,"",CHQ PURCHASE SETTLED CHQ NO:1760000002,NRS,,,5000000,DR,"","","","","",1760000002,"",2073/2074,Cheque Purchase,""
25-JUL-16,7374-01263,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:836000007,NRS,,,10000000,CR,"","","","","",836000007,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
25-JUL-16,7374-01263,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:49842576,NRS,,,2000000,CR,"","","","","",49842576,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
25-JUL-16,7374-01263,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:5460000011,NRS,,,20000000,CR,"","","","","",5460000011,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
25-JUL-16,7374-01263,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:2460000012,NRS,,,4000000,CR,"","","","","",2460000012,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
25-JUL-16,7374-01263,JVR,1030201000011,"",CHQ PURCHASE SETTLED CHQ NO:1760000002,NRS,,,5000000,CR,"","","","","",1760000002,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-01265,JVR,4010000000039,"",EXPRESS FEES on 25-07-2016,NRS,,,2200,DR,"","","","","","","",2073/2074,BANK CHARGE,""
25-JUL-16,7374-01265,JVR,1030201000011,"",EXPRESS FEES on 25-07-2016,NRS,,,2200,CR,"","","","","","","",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
27-JUL-16,7374-01267,JVR,10301-4402,"",Paid int to Riddhi Siddhi of 45 lakh @ 24% for 3 days recieved on  2073.03.27 deducting TDS 15%,NRS,,,7545.21,CR,"","","","","",15115945,"",2073/2074,RIDDHI SIDDHI MULTI-PURPOSE CO-OPERATIVE LTD.,""
27-JUL-16,7374-01267,JVR,20406,"",TDS deducted on int. chrg Paid  to Riddhi Siddhi of 45 lakh @ 24% for 3 days recieved on  2073.03.27,NRS,,,1331.5,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
27-JUL-16,7374-01267,JVR,401000000016,"",Paid int to Riddhi Siddhi of 45 lakh @ 24% for 3 days recieved on  2073.03.27,NRS,,,8876.71,DR,"","","","","",15115945,"",2073/2074,INTEREST EXPENSES,""
*********
27-JUL-16,7374-01268,JVR,10301-4402,"",Paid int to Riddhi Siddhi of 75 lakh @ 24% for 3 days recieved on 2073.04.09 deducting TDS 15%,NRS,,,12575.35,CR,"","","","","",15115946,"",2073/2074,RIDDHI SIDDHI MULTI-PURPOSE CO-OPERATIVE LTD.,""
27-JUL-16,7374-01268,JVR,20406,"",TDS deducted on int. chrg Paid  to Riddhi Siddhi of 75 lakh @ 24% for 3 days recieved on  2073.04.09,NRS,,,2219.17,CR,"","","","","","","",2073/2074,T.D.S. PAYABLE,""
27-JUL-16,7374-01268,JVR,401000000016,"",Paid int to Riddhi Siddhi of 75 lakh @ 24% for 3 days recieved on  2073.04.09,NRS,,,14794.52,DR,"","","","","",15115946,"",2073/2074,INTEREST EXPENSES,""
*********
25-JUL-16,7374-01271,JVR,204010000001,"",Being Cash paid to Nepse(201607213638705-201607213646119)SETTLEMENT ID 1211002016161,NRS,,,48069341.74,DR,"","","","","",2016161,"",2073/2074,NEPSE PURCHASE,""
25-JUL-16,7374-01271,JVR,1030201000011,"",Being Cash paid to Nepse(201607213638705-201607213646119)SETTLEMENT ID 1211002016161,NRS,,,48069341.74,CR,"","","","","",2016161,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-01274,JVR,204010000001,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016161,NRS,,,692655.6488,DR,"","","","","",2016161,"",2073/2074,NEPSE PURCHASE,""
25-JUL-16,7374-01274,JVR,1030201000011,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016161,NRS,,,692655.6488,CR,"","","","","",2016161,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
25-JUL-16,7374-01276,JVR,204010000001,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016161,NRS,,,27128.7,DR,"","","","","",2016161,"",2073/2074,NEPSE PURCHASE,""
25-JUL-16,7374-01276,JVR,1030201000011,"",Being Cash paid to Nepse(201607173603414-201607173610432)SETTLEMENT ID 1211002016161,NRS,,,27128.7,CR,"","","","","",2016161,"",2073/2074,GLOBAL IME BANK LTD. CURRENT,""
*********
